id,classe_id,classe,text,texto
11012,1,culpa,I hapened to overhear something which I was not meant to hear.,Aconteceu de ouvir algo que não era para eu ouvir.
81022,4,raiva,It happened in a tram: some older people started to grumble about  the young people just because I had not immediately left my seat  to them.,Aconteceu em um bonde: alguns idosos começaram a reclamar dos jovens só porque eu não havia deixado imediatamente meu assento para eles.
81015,1,culpa,"It happened when I still went to school: I got closer to a girl  but I considered it only as an ""affair"". Only much later I realized  how painful this must have been for the girl.",Aconteceu quando ainda ia para a escola: aproximei-me de uma rapariga mas considerava apenas como um “caso”. Só muito mais tarde percebi como isso deve ter sido doloroso para a garota.
201011,0,alegria,"This happened when I went to check my first year results, I had   thought that I would fail and I found that I had a clear pass in  all my courses.","Aconteceu quando fui verificar os resultados do meu primeiro ano, pensei que iria reprovar e descobri que tinha uma boa aprovação em todos os meus cursos."
101007,5,tristeza,It happened when I lost two very intimate friends in a car  accident.,Aconteceu quando perdi dois amigos íntimos em um acidente de carro.
271043,2,desgosto,"It happened that one of my best friends just took my shirt  without my knowledge, I hadn't put it on for many days and I was  short of clothes.","Aconteceu que uma das minhas melhores amigas tirou minha camisa sem o meu conhecimento, eu não a colocava há muitos dias e estava com falta de roupa."
161039,0,alegria,Waking in morning (early morning) and having whole day to myself.,Acordar de manhã (de manhã cedo) e ter o dia todo só para mim.
301007,3,medo,Waking up from a bad dream in a dark night with noone else  around.,Acordar de um pesadelo em uma noite escura sem ninguém por perto.
21023,6,vergonha,"I woke up at the house of someone I knew, not remembering very  much about what had been said or done during the party on the  previous night.","Acordei na casa de um conhecido, sem me lembrar muito do que havia sido dito ou feito durante a festa da noite anterior."
121069,3,medo,"I woke up in the middle of the night of a nightmare, I was alone,  it was very quiet and very dark.","Acordei no meio da noite de um pesadelo, estava sozinho, estava muito quieto e muito escuro."
11080,3,medo,I woke up in the middle of the night as I had jumped and shouted  with fear.  I thought that someone's cold hand or something  similar had touched my hand.  I crept down under the covers and  went back to sleep.,"Acordei no meio da noite, pulando e gritando de medo. Achei que a mão fria de alguém ou algo semelhante havia tocado minha mão. Eu me enfiei embaixo das cobertas e voltei a dormir."
331005,1,culpa,I got up late and I could not go to my lessons on time.  When I  entered the class room the stare of the teacher and my classmates  made me feel guilty.,"Acordei tarde e não pude ir às aulas na hora certa. Quando entrei na sala de aula, o olhar da professora e de meus colegas me fez sentir culpada."
41071,3,medo,"I awoke at night and did not remember dreaming about antthing in  particular.  I just felt oppressing fear, it was dark and all the  others were sleeping.","Acordei à noite e não me lembrava de ter sonhado com nada em particular. Senti um medo opressor, estava escuro e todos os outros estavam dormindo."
11008,4,raiva,"Unjust accusations directed at me and my way of acting, by  someone close to me.","Acusações injustas dirigidas a mim e ao meu jeito de agir, por alguém próximo a mim."
201032,1,culpa,I accused my husband of being late deliberately when he came to  pick me up from work.,Acusei meu marido de estar atrasado deliberadamente quando veio me buscar no trabalho.
302061,1,culpa,Wrongly accused a classmate.,Acusou injustamente um colega de classe.
11011,5,tristeza,Railway station good-bye.,Adeus da estação ferroviária.
122011,6,vergonha,"Adultery with the girlfriend of a friend of mine, of which he  learned.","Adultério com a namorada de um amigo meu, do qual soube."
122011,1,culpa,Adultery with a friend's girlfriend.,Adultério com a namorada de um amigo.
221074,2,desgosto,"Now that the 49ers are winners, the fans are coming out of the  woodwork and jumping on the bandwagon and that disgusts me.","Agora que os 49ers são vencedores, os fãs estão saindo da toca e entrando na onda e isso me enoja."
301020,2,desgosto,Cueing for bath for a long time.,Aguardando banho por um longo tempo.
331011,3,medo,Waiting for the results of the High level examination.  I was  afraid of not being accepted.,Aguardando os resultados do exame de alto nível. Tive medo de não ser aceita.
301004,0,alegria,Helping in the nursery school.,Ajudando na creche.
11082,2,desgosto,Helping older people on the toilet.,Ajudar idosos no banheiro.
302063,3,medo,I helped someone to do something and was found out.,Ajudei alguém a fazer algo e fui descoberto.
81010,4,raiva,I helped my little sister (13 years) learning mathematics.  Obviously she did not want to understand what I explained and  started to cry. I grew angry.,Ajudei minha irmã mais nova (13 anos) a aprender matemática. Obviamente ela não quis entender o que eu expliquei e começou a chorar. Eu fiquei com raiva.
91126,0,alegria,"Joy of giving birth, and of sharing that joy with my husband.  Moments of complete happiness and feelings of so much love.",Alegria de dar à luz e de compartilhar essa alegria com meu marido. Momentos de completa felicidade e sentimentos de tanto amor.
161014,0,alegria,Joy for me is when all my family gather around home for special  occasions as Christmas etc. It really gives me joy to see my  family and relatives and to observe natures productivity process  which have been going on for centuries.,Alegria para mim é quando toda a minha família se reúne em casa para ocasiões especiais como o Natal etc. Realmente me dá alegria ver minha família e parentes e observar o processo de produtividade da natureza que vem acontecendo há séculos.
161017,0,alegria,Joy at meeting a woman I love very much.,Alegria por conhecer uma mulher que amo muito.
331029,4,raiva,Something was stolen.,Algo foi roubado.
122029,1,culpa,Something very unpleasant happened when I was a soldier and I was  directly involved in it.,Algo muito desagradável aconteceu quando eu era soldado e estava diretamente envolvido nisso.
271008,1,culpa,Sometime back I came across a certain man who was badly beaten by  some people because he was found raping the wife of the village  headman.,"Algum tempo atrás, encontrei um certo homem que foi espancado por algumas pessoas porque foi encontrado estuprando a esposa do chefe da aldeia."
271099,3,medo,Sometime back I used to stay with my mum alone then time came  when dad joined the family from his working place I found myself  having fear for him for no cause at all.,"Algum tempo atrás, eu costumava ficar com minha mãe sozinho, então chegou a hora em que meu pai se juntou à família de seu local de trabalho, eu comecei a temer por ele sem causa alguma."
271099,6,vergonha,Sometime back I was coming from the wards and lice were all over  my uniform since patient's blankets have a lot of lice. It  happened that my boyfriend picked some lice from my white uniform.  I was so ashamed.,"Algum tempo atrás, eu estava voltando das enfermarias e os piolhos estavam por todo o meu uniforme, pois os cobertores dos pacientes têm muitos piolhos. Acontece que meu namorado pegou alguns piolhos do meu uniforme branco. Eu estava tão envergonhado."
261041,6,vergonha,"Some time back I had signed a letter which I had not read.  What  had happened is that something had been written against my  friend and this went to the higher authorities.  My friend asked me   -""you also signed ?""","Algum tempo atrás, eu havia assinado uma carta que não havia lido. O que aconteceu é que algo foi escrito contra meu amigo e isso foi para as autoridades superiores. Meu amigo me perguntou - ""você também assinou?"""
